nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
,,,,,,0.579359,,0.7143821,,,,,,,,
,,0.4691106,,,,,,0.7141096,,,,,,,,
,,0.46748924,,,,0.57695854,,,,,,,,,,
,0.4679583,,0.48496744,,,0.5759036,,0.7139056,,,,,,,,
,,0.4656396,,,,0.57695174,,,,,,,,,,
,0.46880722,0.46699446,,,,0.57611454,,0.71438974,,,,,,,,
,0.4691261,0.46829912,0.48678356,,0.5790597,0.57626814,,0.7130527,,,,,,,,
,0.4668027,0.4657211,,,0.57756627,0.57527363,,,,,,,,,,
,,0.46392712,,,0.5788908,0.57528865,,,,,,,,,,
,,0.46878824,,,0.5773735,0.57399416,,0.7145421,,,,,,,,
,,0.46894634,0.48669434,,0.5759959,0.5739136,,0.7138685,,,,,,,,
,,0.46663126,,,0.5761229,0.5746639,,,,,,,,,,
,,0.46812487,,,0.5732136,0.57125235,,0.71336406,,,,,,,,
,,0.4652242,,,0.5742724,0.57123566,,,,,,,,,,
,,0.46387887,,,,0.57530785,,,,,,,,,,
,,0.46287605,,,0.5741519,0.5699967,,,,,,,,,,
,,0.46811378,,,0.578291,0.57896626,,,,,,,,,,
,,0.4692988,,,,,,,,,,,,,,
,,,,,,0.5909756,,,,,,,,,,
,,,,,,0.6144875,,,,,,,,,,
,,,,,0.6356164,,,,,,,,,,,
,,,,,0.6500784,0.63713264,,,,,,,,,,
,0.51396924,,,,0.64186573,0.63318384,,0.7566087,,,,,,,,
,,,,,0.5726615,0.5694797,,,,,,,,,,
,,,0.4065045,,0.50517076,0.50893986,,,,,,0.77822614,,,,
,,0.34214017,,,0.45365915,0.45391768,,0.5782163,,0.7010535,,0.7181444,,,,
,,,,,0.43661404,0.43278047,,0.55643255,,0.6827576,0.6913387,0.6857939,,,,
,,0.32257223,,,0.43408892,0.44007796,,0.5706474,,,0.6948217,0.68893373,,,,
,0.33880314,,,,0.44676173,0.45597577,,0.60993916,,,0.7292737,0.72485703,,,,
,,,,,0.50217235,0.5091307,,,,,0.77518046,0.77026814,,,,
,,,,,,0.54167736,,,,,,0.7694477,,,,
,0.4703482,0.47335216,,,0.5814326,,,,,,,,,,,
,,,,,0.5999352,0.61371017,,,,,,,,,,
,,,,,0.57063085,,,,,,,,,,,
,,0.4473523,,0.4664379,0.5574793,0.5653623,,,,,,,,,,
,,0.4446286,,,0.5533698,0.56865203,,,,,,,,,,
,,0.44314727,,,0.5578358,0.5764879,,0.7202896,,,,,,,,
,,0.44430602,,,0.55485,0.5693898,,,,,,,,,,
,0.42948484,0.43455797,0.44573352,0.4498117,0.55308884,,,,,,,,,,,
,,0.43278337,,,0.5512244,0.5597278,,,,,,,,,,
,,,,,0.5485447,0.55197734,,0.708317,,,,,,,,
,0.41919583,,,,0.5540558,,,,,,,,,,,
0.4287948,0.40978867,0.4132665,,,0.550876,0.5478863,,0.7156634,,,,,,,,
,,,,,0.533567,0.53409004,0.71030796,,,,,,,,,
0.39966494,0.38128,0.38045335,,,0.5272043,0.5243566,0.7104678,0.6993105,,,,,,,,
,,,,,0.52493197,,,,,,,,,,,
,,,,,0.51799524,0.51005244,,,,,,,,,,
0.36496517,,0.34114987,0.36444637,0.35962927,0.4908794,0.49162218,0.7001765,0.69411504,,,,,,,,
0.36114225,0.33672398,0.3372547,,,0.47979397,0.47764704,0.6904218,0.69049895,,,,,,,,
0.35039195,0.3255977,0.3277607,,0.34634548,0.47245583,0.481945,0.68335605,0.7000091,,,,,,,,
0.3412184,0.31392112,,,,0.4679423,,0.68888974,0.71285295,,,,,,,,
0.34031165,,0.3150365,,,0.46255574,0.5091921,0.6887755,0.72612464,,,,,,,,
0.3508962,0.3177718,0.3220268,,0.3480675,0.46291336,0.516667,0.70265365,,,,,,,,,
0.37160712,0.33443177,0.33954751,0.35708588,0.36745507,0.4900114,0.55666447,0.7413684,,,,,,,,,
0.40771502,0.36954165,0.37225443,,,0.53078234,,,,,,,,,,,
0.4298976,,,,,0.5648447,,,,,,,,,,,
,,,,0.48613164,0.6055145,,,,,,,,,,,
0.4661286,,,,,0.59924537,,,,,,,,,,,
,,0.3936046,,0.45271635,0.59755635,,,,,,,,,,,
,0.37638187,,,,,,,,,,,,,,,
0.4207916,,,,,0.59994185,,,,,,,,,,,
0.4091694,,,,,0.6130794,,,,,,,,,,,
