nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
0.3919688,0.37872848,0.37946913,0.3896929,0.39515358,0.4744191,0.47100472,0.57471794,0.5883673,,0.6968341,0.6751194,0.67317,,0.78143346,,
0.40431732,0.39223668,0.39360878,0.40213093,0.40584254,0.48532566,0.4841957,0.5969371,0.6057103,,0.7177794,0.69157946,0.68680084,,,,
0.42239082,0.40915328,0.41235363,0.41540223,0.41715693,0.4936801,0.4971736,0.60807645,0.62395895,,0.734368,0.6994592,0.6956007,,,,
0.42678604,0.41372046,0.414852,0.4223338,0.4242024,0.49565607,0.500946,0.60998917,0.6204179,,0.731717,0.71186197,0.71024156,,,,
0.42375422,0.4106637,0.4156143,0.41676125,0.4196487,0.4907547,0.49895298,0.59996176,0.62042296,,0.7268696,0.69638866,0.6912147,,,,
0.40857252,0.39526805,0.39766473,0.40551043,0.40709457,0.48212776,0.48449355,0.5779388,0.5982479,,0.70686555,0.67725146,0.675002,0.7756375,0.7794312,,
,0.37093028,,0.3824935,0.38824698,0.466248,0.46363437,0.57268393,0.5754039,,0.6850931,0.66812694,0.6654732,0.77111214,0.77880216,,
0.35788947,0.34573317,0.3478753,0.35903484,0.36028385,0.4424053,0.43925607,0.5462477,0.5464799,,0.64113045,0.6514684,0.6508122,0.7663175,0.7750932,,
0.32656083,0.31278914,0.31448117,0.32528105,0.32699946,0.4083396,0.4033947,0.5129795,0.5205308,,0.6096601,0.6272124,0.62913984,0.75001067,0.7590987,,
0.2935485,0.27882314,0.2812034,0.2901543,0.29221088,0.37924692,0.37790638,0.47828603,0.48914933,,0.58047324,0.58784074,0.5930581,0.7294566,0.7422341,,
,0.2306891,0.23102415,0.24692002,0.24825254,0.33487117,0.3410836,0.4463466,0.46370727,,0.55230594,0.55714077,0.56468785,0.7191682,0.7366748,,
,,,,,0.2944745,0.29752558,0.40239537,0.412824,0.52282107,0.5223387,0.520821,0.52615154,0.709553,0.71952593,,
,,,,,0.26661912,0.26338106,0.38036156,0.38840923,0.49809957,0.5048182,0.50712,0.51499695,0.69819725,0.70189875,,
,,,,,0.25241864,0.24914354,0.37389025,0.3786057,,0.50039375,0.4990458,0.50301665,0.687972,0.69205326,,
,,,,,0.24512486,0.24155019,0.36760014,0.36823687,0.47281605,0.48654073,0.48843548,0.490637,0.6726903,0.6739923,,
,,,,,0.24334192,0.23729223,0.36569488,0.37065387,0.47060132,0.48967347,0.49043244,0.494052,0.67669857,0.67658806,,
,,,,,0.23710911,0.23395638,0.36315498,0.368108,0.4794482,0.4912107,0.48821938,0.48577413,0.6750184,0.6759164,,
,,,,,0.23901007,0.23601538,0.36456248,0.36732954,0.48052654,0.4934051,0.48431444,0.48541337,0.6805916,0.6729224,,
,,,,,0.23593783,0.23568651,0.36173007,0.3637838,0.47915336,0.49175212,0.48044524,0.48666638,0.6756899,0.67586917,,
,,,,,0.24330239,0.23883997,0.366054,0.36759508,0.4784362,0.4884888,0.4823236,0.4852869,0.6840927,0.68285054,,
,,,,,0.24067599,0.23757838,0.3667304,0.3670765,0.48490807,0.49330908,0.49045032,0.49432433,0.68589664,0.6884973,,
,,,,,0.24259198,0.24284844,0.3643273,0.36861634,0.48518035,0.48801208,0.49152654,0.48964888,0.6874699,0.6850002,,
,,,,,0.25199696,0.24339049,0.36621314,0.36773717,0.47749227,0.50053895,0.4942798,0.49701846,0.6903598,0.6918156,,
,,,,,0.25089595,0.24409752,0.37053412,0.37596482,0.48029017,0.50270516,0.49398315,0.4947186,0.6794137,0.6839503,,
,,,,,0.25248027,0.2474677,0.36813742,0.37356448,0.4834978,0.49923906,0.49531758,0.49823081,0.6825592,0.6820235,,
,,,,,0.24820793,0.24677037,0.37886083,0.37971315,0.49633503,0.5029931,0.4927581,0.4948632,0.6821875,0.6839546,,
,,,,,0.25032002,0.24831232,0.37734002,0.3812778,0.4997179,0.50642717,0.4963498,0.50142306,0.6923153,0.6891405,,
,,,,,0.25246963,0.24926965,0.37807512,0.3796092,0.50383115,0.5051165,0.49527067,0.49857447,0.67932314,0.68381405,,
,,,,,0.2524147,0.25171393,0.37856477,0.38295418,0.5006722,0.5060815,0.49795228,0.5028316,0.67962,0.68319976,,
,,,,,0.252151,0.2523411,0.37881994,0.38296443,0.49258977,0.5044036,0.49898192,0.5037178,0.67942953,0.6840365,,
,,,,,0.25381467,0.25208947,0.37733597,0.38177902,0.48163828,0.50407386,0.49849766,0.50395,0.6814914,0.6842506,,
,,,,,0.25514564,0.25173765,0.3796527,0.38145733,0.4877033,0.5019072,0.5019424,0.5061053,0.68235224,0.6855216,,
,,,,,0.25500447,0.2525964,0.37922558,0.38236102,0.48263848,0.49930656,0.50265175,0.5045483,0.679295,0.683431,,
,,,,,0.255239,0.25221282,0.3800492,0.38255656,0.48286355,0.50059724,0.5019553,0.5022771,0.6791391,0.68243706,,
,,,,,0.25586414,0.25100502,0.3817874,0.38339144,0.49414057,0.502152,0.5002425,0.50272655,0.6903944,0.68426985,,
,,,,,0.25676167,0.25164226,0.38197458,0.3830448,0.48939905,0.5019569,0.50154924,0.50460976,0.69059587,0.6866192,,
,,,,,0.25805312,0.253985,0.38311002,0.3845615,0.49524984,0.5043068,0.500703,0.50459194,0.68234485,0.6820661,,
,,,,,0.25950798,0.25333035,0.3847012,0.38341713,0.5054928,0.5025544,0.5005601,0.50376546,0.6919987,0.68289965,,
,,,,,0.2591285,0.25553578,0.38519603,0.38694507,0.50899047,0.50827986,0.503754,0.5070001,0.6908653,0.6873729,,
,,,,,0.26247108,0.25347394,0.38634548,0.38471127,0.5045603,0.50555646,0.5022807,0.50668967,0.6962094,0.6899855,,
,,,,,0.2585149,0.2522653,0.38230938,0.3817727,0.5012529,0.5026032,0.4996361,0.5057173,0.6992893,0.6943001,,
,,,,,0.2555381,0.25286844,0.37973773,0.38234907,0.4997322,0.5054635,0.50086886,0.5089451,0.6985804,0.6919126,,
,,,,,0.25404325,0.25006866,0.38220263,0.3805245,0.50105774,0.4995279,0.50152797,0.50736034,0.6939296,0.692273,,
,,,,,0.2532261,0.24488088,0.38180542,0.37711868,0.5050719,0.49659988,0.49949044,0.506099,0.69386715,0.6939708,,
,,,,,0.25438067,0.24464302,0.3820488,0.37456536,0.5100474,0.49211022,0.4955504,0.49903,0.69028634,0.69447315,,
,,,,,0.25368494,0.24341297,0.38377365,0.378512,0.5106275,0.49313217,0.5002044,0.50308496,0.6883272,0.6968845,,
,,,,,0.2516988,0.24579942,0.3827657,0.37988895,0.50983703,0.49483678,0.5017333,0.5051502,0.6936061,0.6998203,,
,,,,,0.25218695,0.24713832,0.382737,0.37960142,0.50726134,0.49345964,0.50044537,0.50337934,0.69671434,0.70241094,,
,,,,,0.25113142,0.24512391,0.38311288,0.38114375,0.5152592,0.49861383,0.49740863,0.5008657,0.6972413,0.7032317,,
,,,,,0.24741778,0.2447226,0.38682294,0.38063118,0.51887536,0.49746892,0.505345,0.5098345,0.7113406,0.707255,,
,,,,,0.24956469,0.2453947,0.38468355,0.37720153,0.51244307,0.4923155,0.50532967,0.51000607,0.7119502,0.70962536,,
,,,,,0.2433129,0.2444976,0.38595825,0.37902522,0.52104664,0.4956306,0.50523627,0.50941825,0.7151934,0.713463,,
,,,,,0.24231634,0.24094492,0.38104123,0.37689906,0.5211703,0.49613744,0.50279915,0.5067048,0.7182206,0.7232768,,
,,,,,0.24050066,0.23990625,0.38067436,0.37505865,0.5217823,0.49558318,0.5024687,0.50629103,0.7162523,0.71980333,,
,,,,,0.2354266,0.23578712,0.38255522,0.3781274,0.52053404,0.49719247,0.49360093,0.49952206,0.7164893,0.71963996,,
,,,,,0.23263441,0.23498306,0.36980772,0.36942145,0.5122394,0.49084625,0.49807975,0.4977822,0.7280574,0.73316324,,
,,,,,0.22900325,0.23550057,0.36368138,0.36898097,0.50777197,0.49635005,0.49817476,0.4995827,0.7309171,0.7369176,,
,,,,,0.23484811,0.23940252,0.37282127,0.3722034,0.51527107,0.49467933,0.507412,0.5077884,0.7445296,0.7455772,,
,,,,,0.23558569,0.23899113,0.3728306,0.37880644,0.5059728,0.49814647,0.51855856,0.5195708,0.7613179,0.77058303,,
,,,,,0.23122363,0.23555069,0.37069806,0.37506336,,,0.5244906,0.5230104,0.7762232,0.77047056,,
,,,,,0.23345262,0.23338243,0.37982613,0.3830245,0.53208894,0.5185277,0.5244941,0.52786386,0.7777406,0.7735235,,
,,,,,0.2215539,0.22900455,0.37455937,0.3806085,0.5400889,0.5212679,0.53744024,0.5377971,0.77868384,0.78189754,,
,,,,,0.22309867,0.23104802,0.38098592,0.38743275,0.5476216,0.53364587,0.5487979,0.5468397,,,,
,,,,,0.21099532,0.22160065,0.3785969,0.3940997,0.54604864,0.5463454,0.55614364,0.5513432,,,,
,,,,,0.20616624,0.21234135,0.37215692,0.39899147,0.5398792,,0.55906415,0.5568151,,,,
,,,,,,0.21054249,0.36851436,0.3911578,0.54236054,,0.56130266,0.558439,,,,
,,,,,,,0.3548875,,0.5396127,,0.5704776,0.568948,,,,
,,,,,,,0.34284592,,0.5188662,,,,,,,
,,,,,,,0.3414826,,0.5150757,,,,,,,
,,,,,,,0.3264249,0.39266217,0.51063967,0.59842,0.5687529,0.55561876,,,,
,,,,,,,0.32526463,0.43820843,0.50665635,,,0.57670367,,,,
,,,,,,,0.32320607,0.45503443,,,,,,,,
,,,,,,,0.45214975,,,,,,,,,
,,,,,,,,0.51764065,,,,,,,,
,,,,,0.2691256,0.38959548,0.6100651,0.6929609,,,,,,,,
,,,,,0.26257974,0.39551753,0.63849276,0.71080506,,0.7312232,,,,,,
