nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
,,,,,0.29513916,0.30357578,0.4338263,0.4384703,0.5463039,0.5431398,0.54038215,0.5378971,0.7278669,0.7288002,,
,,,,,0.29669338,0.3068859,0.4320509,0.43783587,0.54528326,,0.53895265,0.536905,0.72580856,0.7237534,,
,,,,,0.2980196,0.3073435,0.43229783,0.43785506,0.54596126,0.5416161,0.5390271,0.5372478,0.72623277,0.72431886,,
,,,,,0.2969566,0.30525082,0.43254107,0.439383,,,0.5393007,0.5373423,0.7269248,0.7230086,,
,,,,,0.2969335,0.3057351,0.433635,0.43896925,,0.5460727,0.5394771,0.53706443,0.72595763,0.7253157,,
,,,,,0.29747546,0.3064327,0.4329222,0.4364878,,0.54904455,0.5386995,0.53940004,0.72572815,0.7213699,,
,,,,,0.29618865,0.30371416,0.43141592,0.43649483,0.5436288,0.54477435,0.5378346,0.53924704,0.72265005,0.7232287,,
,,,,,0.29693818,0.30381238,0.4312417,0.43702358,0.5472065,0.54742956,0.5398594,0.53855956,0.7260835,0.7236161,,
,,,,,0.29742888,0.30340567,0.43177152,0.43733025,,0.54887116,0.53969705,0.5372173,0.72604954,0.72517586,,
,,,,,0.29714084,0.30286384,0.4315812,0.4370049,0.54325354,0.54596555,0.5391867,0.5372345,0.7280223,0.72659373,,
,,,,,0.29758188,0.3056406,0.43176448,0.43692964,0.54408526,0.5480169,0.5393081,0.53706837,0.7281941,0.7258029,,
,,,,,0.2985306,0.3106906,0.43421245,0.44118446,0.54463696,0.5503901,0.54035294,0.5387467,0.72558373,0.72785705,,
,,,,,0.3011572,0.31025237,0.43309805,0.4397187,0.5439351,,0.5406983,0.5378266,0.72710484,0.72336,,
,,,,,0.29702958,0.3057791,0.4299683,0.43761075,0.5442225,0.54670525,0.5382817,0.5388206,0.7261879,0.7239975,,
,,,,,0.29715633,0.30721545,0.43295026,0.44186503,0.54404783,,0.53866136,0.5393979,0.72865343,0.72459877,,
,,,,,0.29721072,0.30463496,,0.43785667,0.5424174,0.545176,0.53751665,0.5376367,0.7241415,0.7209999,,
,,,,,0.2950158,0.30276883,,0.43665922,0.5426197,0.5467914,0.53701967,0.53689903,0.72606516,0.72363114,,
,,,,,0.29539782,0.30723533,0.43286783,0.44187468,0.54756916,0.5525267,0.5397192,0.53858376,0.72754997,0.7290816,,
,,,,,0.2949336,0.3053079,,0.43897992,0.54492646,0.5470653,0.5373776,0.5376923,0.72551936,0.7232492,,
,,,,,0.29538316,,,0.4368001,0.5434066,0.5498514,0.53845733,0.53719044,0.72731936,0.72544026,,
,,,,,0.2913245,0.29385683,0.42903098,0.43219385,0.54656875,0.5463589,0.5380808,0.5356306,0.726206,0.7277322,,
,,,,,0.29082382,0.2929299,0.42682704,0.4273073,0.54118276,0.54123414,0.53632593,0.5360105,0.7297188,0.72627306,,
,,,,,0.29634586,0.29309618,0.42626762,0.4292084,0.54171354,0.5463513,0.53617597,0.5360937,0.72734326,0.7273469,,
,,,,,0.2922398,0.29103705,0.4242133,0.4274133,0.5365701,0.54694915,0.53518665,0.5366262,0.72608304,0.7239489,,
,,,,,0.29542544,0.29330826,0.4259635,0.42731807,0.53430617,,0.5357808,0.537398,0.72460103,0.72274363,,
,,,,,0.29447335,0.29029512,0.42557737,0.42591497,0.5306107,,0.53381944,0.5364032,0.72550464,0.720801,,
,,,,,0.29370117,0.28680277,0.42641672,0.4264117,0.5336705,0.5433842,0.5344188,0.534759,0.7293241,0.73017573,,
,,,,,0.29160523,0.28618735,0.4269558,0.42669043,0.5378895,0.54375136,0.5340518,0.53564876,0.72825277,0.7290713,,
,,,,,0.29060128,,0.42771885,0.42538965,0.53826547,,0.53610086,0.5373299,0.7277454,0.72789943,,
,,,,,0.29568553,0.28982306,0.4295239,0.425694,0.54129946,0.5466044,0.53752303,0.53618264,0.72726214,0.7221525,,
,,,,,0.29442418,,0.42915678,0.4275123,0.5395717,,0.5374315,0.53616977,0.7276625,0.7229451,,
,,,,,0.29587153,0.2900927,0.42827576,0.42676532,0.5420787,0.54824483,0.53562224,0.53775465,0.72547925,0.72235084,,
,,,,,0.28978622,,0.42803866,0.42734945,0.54161537,0.5491581,0.5357804,0.53719354,0.7283784,0.72567767,,
,,,,,0.29522642,0.28954512,0.430645,0.42631432,,0.55157816,0.53614104,0.5383155,0.7262883,0.7216779,,
,,,,,0.2925014,0.28596634,0.42829424,0.42550802,0.54267675,0.548352,0.534766,0.5369276,0.72690046,0.723112,,
,,,,,0.2916616,0.28643593,0.42696065,0.42598748,0.53941786,0.5471815,0.53437936,0.5351783,0.72589225,0.7254139,,
,,,,,0.29138058,0.288117,0.42684883,0.4261708,0.53993213,0.54379654,0.5352682,0.5353505,0.7236264,0.723492,,
,,,,,0.29037854,0.28582945,0.42614508,0.42686403,0.5354347,0.5452949,0.53369844,0.53320307,0.7232152,0.72252697,,
,,,,,0.28825217,,0.42539316,0.42228478,0.53983617,0.5429576,0.53445953,0.5342009,0.7245344,0.7244178,,
,,,,,0.28807023,,0.42473274,0.4248079,0.53807586,0.54255605,0.5324478,0.53195614,0.72453374,0.7244934,,
,,,,,0.28921422,0.28541082,0.4258406,0.42464074,0.54055977,0.54343045,0.5334213,0.53275084,0.7248677,0.72578514,,
,,,,,0.28986067,,0.4239723,0.424283,0.5356796,0.54497695,0.533061,0.53223175,0.72564435,0.72732675,,
,,,,,0.28867412,,0.42479372,0.4256475,0.5411302,0.5466143,0.5347495,0.5345654,0.7252507,0.7249297,,
,,,,,0.29172385,0.28703523,0.4276983,0.4259379,0.5444278,0.5500065,0.5354569,0.53710926,0.72856903,0.7252245,,
,,,,,0.29087898,0.2788641,0.42623898,0.4258983,0.54392666,0.5468365,0.53387845,0.5333855,0.72658485,0.72880244,,
,,,,,0.28669447,0.27676505,0.42390296,0.42600334,0.5419079,0.5469227,0.5341581,0.5357597,0.73030627,0.72675276,,
,,,,,0.28624046,,0.4228871,0.42644334,0.5405266,0.54684126,0.53420925,0.5354512,0.7290761,0.73081034,,
,,,,,0.29402766,0.2902258,0.42396006,0.42706466,0.53704834,0.54515064,0.5365093,0.53650904,0.7289016,0.72524595,,
,,,,,0.2903667,,0.4257078,0.4267983,0.5375253,0.544435,0.5385435,0.53678584,0.7330824,0.72883385,,
,,,,,0.29082158,,0.4240621,0.42705566,0.53581977,0.54693675,0.53540325,0.53899753,0.7297698,0.7292596,,
,,,,,0.28883928,,0.4270283,0.4277907,,0.55733347,0.5412773,0.54192686,0.73146653,0.7313766,,
,,,,,0.29179758,0.28374112,0.43333134,0.42849654,0.55644226,0.55860883,0.5362096,0.538828,0.7366781,0.74052924,,
,,,,,0.30085337,0.28170937,0.43943226,0.43363735,0.55245113,0.5573698,0.54872584,0.54907227,0.741783,0.7472755,,
,,,,,0.3243039,0.3130989,0.46140933,0.45373747,0.5681549,,0.5734346,0.57375896,0.75348353,0.75549316,,
,,,0.23919311,0.24496822,0.33817264,0.3289392,0.47054207,0.46545917,0.5695176,0.5802743,0.58728087,0.58706915,0.75956386,0.76052725,,
,,0.23438495,0.24275438,0.2460717,0.3467171,0.34018356,0.4856574,0.4817894,0.60256404,0.6023984,0.60382557,0.6013633,0.7747118,0.7720156,,
0.23350066,,0.22373466,,0.23559915,0.32667047,0.319645,0.46114916,0.45389903,0.5668327,0.5630336,0.583821,0.5841415,0.7603028,0.76300853,,
,,,,,0.2502414,0.24454306,0.3842586,0.38787162,0.5064569,0.5079615,0.51081574,0.5162694,0.7078633,0.71175146,,
,,,,,0.23186211,0.23414108,0.36139664,0.36008796,,,0.46698165,0.46769246,0.66794777,0.66633,,
,,,,,0.2109904,0.21610521,0.32968837,0.32153735,0.43604863,0.43123955,0.45019162,0.4505787,0.6522902,0.65122557,,
,,,,,0.21177608,0.21236394,0.34119937,0.3186887,0.446972,,0.44093272,0.43750224,0.64837277,0.65152884,0.77219886,
,,,,,0.20919499,0.20287868,0.35688275,0.32456106,0.46408057,0.4542346,0.45121297,0.44769788,0.6652286,0.665828,,
,,,,,0.22782338,0.22362821,0.36192462,0.35408387,0.48817658,,0.47614068,0.47640687,0.69934416,0.69532645,,
,,,,,0.25044236,0.2506092,0.39641377,0.39252406,0.525733,,0.51144296,0.5116627,0.7465627,0.7477945,,
,,,,,0.3113445,0.29859108,0.45238423,0.4440721,0.5682455,0.5676509,0.57367074,0.57160944,0.76854587,0.7701992,,
,,,,,0.32135308,0.30670193,0.46161518,0.44624195,0.5727129,0.573178,0.57795864,0.57642925,0.77208614,0.7730899,,
,,,,,0.2992481,0.2908454,0.44203323,0.43918833,0.55437255,0.56377333,0.558061,0.557476,0.767141,0.7734391,,
,,,,,0.26050246,0.2616554,0.4123615,0.41778144,0.5418467,0.5405818,0.53813034,0.5351039,0.7563352,0.7634913,,
,,,,,0.2558331,0.25818056,0.40436745,0.40292773,0.5284045,0.5358182,0.5257671,0.5175383,0.7477305,0.7567138,,
,,,,,0.25760573,0.2564015,0.40351743,0.4023484,0.52668667,0.5351349,0.51390606,0.5072887,0.74940073,0.7588276,,
,,,,,0.2587993,0.26054144,0.4046172,0.39956343,0.52851844,0.53197,0.5260648,0.5179851,0.7527664,0.75854295,,
,,,,,0.2578292,0.25774875,0.40237483,0.39890918,0.52758694,0.5384364,0.5289875,0.5242622,0.7487978,0.76229995,,
,,,,,0.25362504,0.2528009,0.406088,0.40251267,0.53785753,0.5395992,0.53016984,0.5242857,0.75435203,0.76110387,,
,,,,,0.256005,0.25717336,0.40155393,0.40181535,0.5331032,0.5421261,0.53499126,0.5305296,0.7578206,0.7641748,,
,,,,,0.2481294,0.24803707,0.40337154,0.4009629,0.53790534,0.5464446,0.5314129,0.52489793,0.7628646,0.7696859,,
,,,,,0.24261723,0.24921368,0.39950222,0.39986217,0.54294217,0.54630697,0.5279505,0.5247717,0.7695338,0.77344656,,
,,,,,0.24092965,0.247756,0.40289414,0.40377718,0.5434561,0.5629829,0.5349256,0.53252095,0.7756428,0.7793824,,
,,,,,0.2310501,0.23208635,0.3975368,0.39617968,0.5463916,0.5632881,0.5375136,0.5284739,0.7859056,0.78426516,,
,,,,,0.2245099,0.23026833,0.4006574,0.39731324,0.5587587,0.5653911,0.5473614,0.53850555,0.7891239,,,
,,,,,0.22324054,0.22750369,0.39860165,0.39987335,0.5606484,0.5614153,0.55607414,0.5499786,,,,
,,,,,0.21742171,0.21909013,0.39823526,0.39437687,0.55810475,0.56221014,0.5567796,0.5484414,,,,
,,,,,0.21536198,0.21623604,0.3908829,0.39660972,0.54731673,0.56800437,0.55215955,0.5488648,,,,
,,,,,0.21910512,0.22585106,0.39097676,0.40224895,0.52195823,0.5714531,0.55708086,0.55668974,,,,
,,,,,0.20686176,0.21988444,0.39590508,0.40681475,0.52581644,0.57217526,0.57597697,0.57431376,,,,
,,,,,0.19696854,0.2162424,0.3970558,0.41118094,0.53976387,0.57074904,0.5846412,0.581137,,,,
,,,,,0.20751858,0.22116017,0.40227902,0.4160992,0.5492592,0.5647444,0.59947586,0.59132683,,,,
,,,,,0.21138778,0.22621372,0.40924856,0.419605,0.57256764,0.5649457,0.5886768,0.5843829,,,,
,,,,,0.20848373,0.22180843,0.42725167,0.41477776,,0.5608837,0.6078967,0.5954486,,,,
,,,,,0.19434682,0.21454023,0.43852958,0.41876015,0.6660611,0.5726352,0.62468916,0.6087818,,,,
,,,,,0.19126748,0.21967754,0.44804955,0.4149946,,0.5641777,0.65292394,0.6414842,,,,
,,,,,0.19181174,0.20945625,0.44814706,0.41393042,,0.56392306,0.6649639,0.6589383,,,,
,,,,,,,,0.4094354,,0.5663947,0.6666281,0.66217226,,,,
,,,,,,,0.45552313,0.41029048,,0.5689558,0.68873036,0.6954014,,,,
,,,,,,0.22840498,,0.4283591,,0.58981,0.70829433,0.7147858,,,,
,,,,,,0.23416719,0.53326225,0.46581256,,0.63497496,,,,,,
,,,,,,,0.63489443,,,,,,,,,
