nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
0.3205168,0.2995898,0.30293882,,0.3162828,0.4120048,0.4073132,0.56358695,0.5677887,,,0.7065434,0.71387696,,,,
0.29328975,0.27045894,0.27200973,0.28857756,0.28979927,0.38498554,0.38592803,0.5659698,0.56592685,0.7121682,0.72930074,0.69578373,0.70995045,,,,
0.26916194,0.23768693,0.2460545,0.25313812,0.25604096,0.3707623,0.35431975,0.57540274,0.574427,0.73062104,0.7476117,0.67534375,0.67001384,,,,
0.2549616,0.23012665,0.23148303,0.23980466,0.24041592,0.34107503,0.3386256,0.5299957,0.54833126,0.6670834,,0.67926824,0.6797325,,,,
,,0.24279372,0.25403202,0.25255787,0.34601963,0.36096853,0.53321314,0.57146937,0.67962545,0.7465452,0.6925459,0.6935241,,,,
,,,,,0.31402948,0.34948286,0.50813806,0.5662539,0.67704093,,0.6676574,0.66852725,,,,
,0.34541988,0.35071492,,,0.28948343,0.36347592,0.5063671,0.56689954,0.69510674,0.7192267,0.6259053,0.6290195,,,,
0.3717384,0.34263405,0.34944403,0.28651017,0.32125795,0.2902787,0.38269767,0.4949177,0.5735712,0.7175533,,0.62691593,0.6631626,,,,
,,,,,0.2783277,0.38605273,0.51009446,0.58550096,0.75761175,0.7523248,0.71565074,0.7283375,,,,
0.37111437,,0.35336384,,,,0.4134621,0.5187814,0.608165,,,0.7163776,0.73174155,,,,
,,,,,,,,0.63613987,,,,,,,,
,,,,,0.3136703,,0.6169983,0.69856167,,,,,,,,
,,,,,0.35015267,,0.63748926,,,,,,,,,
,,,,,0.38679382,0.424645,,,,,,,,,,
