nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,real_time
0.15032874,0.12750843,0.13183424,0.14835422,0.15188758,0.29996893,0.30857742,0.487376,0.5036369,0.65653515,0.6737273,0.6779904,0.6813168,0.95028603,0.9501367,,,0.061959028
0.19488154,0.17777565,0.17779244,0.20022821,0.20201206,0.35758558,0.36295477,0.566903,0.57952595,0.75516635,0.78187203,0.74904037,0.74759907,,,,,0.04110074
0.26960552,0.25049815,0.2503872,0.27314228,0.2752212,0.4426223,0.43368053,0.6544988,0.6299685,0.8488658,0.8275848,0.83468014,0.82695705,,,,,0.045326948
0.32942784,0.3106557,0.31161642,0.33482823,0.3324745,0.48630816,0.4802729,0.68746734,0.6868331,0.89416206,0.8619686,0.8735677,0.8697041,,,,,0.021847725
,0.36332193,0.36224875,0.3775568,0.37576902,,0.5355392,0.74327034,0.731096,,0.9001988,0.9468846,0.94721425,,,,,0.018261909
0.41531092,0.3937914,0.39359003,0.42026436,0.41679573,0.59439087,0.5892417,0.8174587,0.77721626,,,0.98787946,0.98543113,,,,,0.045072794
0.3959117,0.37537903,0.37489355,0.39080843,0.38896126,0.55390084,0.5458178,0.7609618,0.7309355,0.9453513,,0.95679516,0.9486134,,,,,0.056704044
0.3777558,0.3577662,0.35573038,0.36439022,0.35696894,0.5127637,0.5090629,0.7421725,0.7125236,0.93976045,0.8771462,0.94661224,0.946228,,,,,0.04740715
0.36995453,0.34062228,0.3467773,0.35922873,0.35801092,0.5230469,0.51735157,0.7529011,0.72966534,0.9488513,,0.9629592,0.95567787,,,,,0.057770967
0.37621558,0.34846866,0.35178173,0.36229277,0.360346,0.5133377,0.51864475,0.7491472,0.7311686,0.9544165,0.9280258,0.97767705,0.97386444,,,,,0.038008928
,0.370577,0.37151882,0.37499776,0.37517104,0.5176322,0.5272778,0.7507124,0.7296842,0.9506682,0.9214908,0.97179455,0.96748966,,,,,0.051654816
,0.36633354,0.36604628,0.37432384,0.3749351,0.51702297,0.5337821,0.7358943,0.74019104,0.95276856,0.9270558,0.9631547,0.95550317,,,,,0.054373741
0.38768762,,0.35985598,0.37376744,0.37207726,0.5147078,0.5291038,0.74203014,0.7371811,0.9457121,0.91641,0.95791775,0.958509,,,,,0.045259953
0.4014511,0.37298742,0.37794378,0.37823826,0.3822572,0.5083368,0.53332394,0.73938626,0.7407248,0.9469426,0.9154769,0.95172244,0.95190156,,,,,0.048335314
0.39910567,0.3715678,0.37479433,0.3806876,0.3828873,0.5275147,0.54381096,0.7433707,0.7430511,0.9503126,0.9187232,0.9582183,0.9606537,,,,,0.032958269
0.39507887,0.3696295,0.37010723,0.381583,0.38203785,0.52805626,0.5436193,0.74084854,0.7416184,0.9481509,0.91533905,0.9588954,0.9597455,,,,,0.046319008
0.40434054,0.37622726,0.3790414,0.38333163,0.38364935,0.5238559,0.53945976,0.7447694,0.7442703,0.9488074,0.9179509,0.9578849,0.96090615,,,,,0.045966148
0.39496925,0.37010056,0.37136856,0.38299832,0.38282743,0.53133434,0.5399441,0.74160373,0.7448514,0.9463486,0.9179513,0.95035785,0.95152813,,,,,0.038799047
0.39350414,0.36785105,0.36623394,0.38039717,0.3787669,0.5354522,0.5442607,0.74248666,0.7386886,0.9491479,,0.95891356,0.95584,,,,,0.046550989
0.3985337,0.37070268,0.3723693,0.38140404,0.380051,0.53636277,0.5438743,0.7506158,0.74067104,0.9516152,,0.9599507,0.95522565,,,,,0.024025917
0.39779553,0.37131304,0.37319115,0.3834976,0.3803995,0.5314789,0.5397689,0.74613357,0.7401563,0.9444703,0.9145849,0.960818,0.9574088,,,,,0.054741859
0.40493175,0.3761531,0.3819516,0.38569894,,0.5315978,0.54404473,0.7422416,0.7375804,0.94576,,0.95633656,0.9554013,,,,,0.038530111
,0.36498865,0.36434615,0.38286707,0.38343418,0.5487228,0.5516043,0.76254135,0.7534564,0.9476457,0.9292206,0.97281647,0.97315335,,,,,0.058490276
0.3827794,0.35814655,0.357212,0.37904835,0.37373626,0.5450604,0.54410934,,0.75158703,0.94460624,0.9395704,0.96631515,0.9618083,,,,,0.052721262
0.38990137,0.36600173,0.3649957,0.38249567,0.38041285,0.5401465,0.5412959,0.74413097,0.73928887,0.9494438,0.9376605,0.9574481,0.9559913,,,,,0.038642883
0.38514245,0.36236122,0.35809237,0.3796784,0.3739485,0.5396569,0.5483307,0.74352235,,0.94972926,,0.96801674,0.9592962,,,,,0.047200203
0.39225382,0.36616978,0.3644129,0.3801909,0.37707832,0.5344068,0.54346013,0.73860466,0.7588253,0.9421746,0.9497028,0.9684478,0.96874595,,,,,0.029963017
0.3856357,0.36036003,0.3579479,0.37312758,0.37108263,0.5252469,0.53831714,0.7357625,0.7562158,0.93678814,0.9547509,0.96514964,0.96524334,,,,,0.037596226
0.38123125,0.3575892,0.35370043,0.376351,0.3732556,0.52953064,0.543843,0.7427544,0.7682153,0.94928956,0.9592531,0.9734174,0.97507244,,,,,0.01956296
,0.3599524,0.35542715,0.37649834,0.36735165,0.53708935,0.5430088,0.74606735,0.7556692,0.9452023,0.9559886,0.97337955,0.96908104,,,,,0.046442986
,0.3556347,0.3560924,0.36922938,0.36073977,0.51730794,0.5215867,0.7420916,0.7482588,0.95157963,0.96179855,0.9752052,0.9815663,,,,,0.055427074
0.3813016,0.35363293,,0.37062448,0.35631767,0.5351181,0.52106434,0.7541392,0.75667787,0.96076584,0.96226394,0.9724158,0.9750614,,,,,0.048476934
0.3843379,0.35625136,0.3514791,0.36901298,0.3565091,0.51755047,0.52034736,0.74166805,0.74954766,0.947507,0.9499039,0.9755126,0.9768166,,,,,0.051776886
0.38030088,0.352936,0.35573196,0.36482894,0.35648763,0.502635,0.5101753,0.7358074,0.7387018,0.9374486,0.9395593,0.97352284,0.9713027,,,,,0.04400301
0.38241088,0.354743,,0.36593926,0.35347992,0.5096381,0.5137877,0.74329376,0.7389605,0.9467926,0.9416313,0.9828398,0.98459023,,,,,0.031043053
0.38684803,0.3567176,0.36010823,0.36801848,0.3684789,0.5087113,0.5337319,0.7400559,0.7519629,0.9487948,0.9580412,0.9768516,0.9776211,,,,,0.046684265
0.38145277,0.35478842,0.35240608,0.38124508,0.36907545,0.5741134,0.5563371,0.7951208,0.78594834,0.969578,,0.98224,0.9833889,,,,,0.046911001
0.39231697,0.36728975,0.3628255,0.38977718,0.3819418,0.58230853,0.5838233,0.80243164,0.8142021,,,1.007247,1.0052273,,,,,0.036046267
0.40475008,0.37361166,0.36906302,0.40232548,0.3976122,0.60425174,0.610665,0.8236028,0.8553708,,,,,,,,,0.067165852
0.4131618,0.37624994,0.36414862,0.41587508,,0.6125529,0.6175983,0.8590227,,,,,,,,,,0.038603067
0.4252833,0.37863344,0.36863068,,0.3944345,0.62951154,0.6268072,0.89471966,,,,,,,,,,0.045934916
0.44951576,0.38867664,0.38150036,0.42509693,0.4070583,0.6591358,0.6692328,,0.96371627,,,,,,,,,0.064437151
0.44639412,0.36887965,0.362482,0.4004451,0.37931693,0.6831739,0.65563554,,,,,,,,,,,0.045308828
0.41999686,0.32817447,0.32899177,0.3543368,0.3376867,0.61856437,0.5523438,,,,,,0.8205215,,,,,0.040513039
0.35264766,0.2570465,0.26722324,0.28187275,0.28188652,0.53087926,0.5265119,,,,,,,,,,,0.059491158
0.3033903,0.20532984,0.21781386,0.22222158,0.24031612,0.46626228,,0.9503074,0.7696462,,0.9074227,0.898041,0.83780736,,,,,0.046688795
0.21899217,,,,,0.55625755,,0.9514266,,,,,,,,,,0.052016973
,,,,,0.43742582,,,0.9014075,,,0.80387187,0.79606885,,,,,0.038755178
0.5850775,,,,,,,,,,,,,,,,,0.028786182
,,0.50578713,,,0.3740368,,,0.902544,,,,,,,,,0.049351215
,,,,,0.319192,,0.76502216,,,,,,,,,,0.047914982
,,,,,0.28857946,,0.68500656,0.71869075,,,,0.99413514,,,,,0.038945198
,,,,,0.23162736,,0.66410255,,,,,,,,,,0.031887054
,,,,,0.26816866,,0.63358676,0.6857469,,,,,,,,,0.037299871
,,0.26178142,,,0.22899792,0.35047075,0.64260876,0.6810363,,0.8960597,,,,,,,0.049122095
,,,,,0.2508532,0.3462829,0.6800139,0.6832112,,,,,,,,,0.048801184
,,,,,0.25377417,0.35392687,0.706372,0.7167936,,,,,,,,,0.01936698
,,,,,0.25971746,0.35855353,0.72681534,0.7290223,,0.9348066,,,,,,,0.059898138
,,,,,0.28340232,,,0.74296063,,,,,,,,,0.045960903
,,,,,0.29804504,0.4216776,0.7770695,0.88539153,,,,,,,,,0.047106028
