nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,real_time
0.3678262,0.3429457,0.34365082,0.35807884,,0.5206183,0.50770164,0.7445409,0.7249264,0.9480565,0.8740849,0.9792455,0.97310543,,,,,0.018344164
0.37091297,0.34717423,0.34763697,0.36286068,0.35828125,0.5272896,0.51767784,0.7474158,0.7307984,0.9380868,0.8769602,0.9724128,0.9675462,,,,,0.046005011
0.36973932,0.34394407,0.34634197,0.363026,0.35822904,0.53155506,0.52168727,0.75038964,0.7319941,0.9416158,0.8645081,0.9756332,0.9711082,,,,,0.019374847
0.36724588,0.3410951,0.34351027,0.3629927,0.35721287,0.5335677,0.52355236,0.746927,0.735114,0.9434106,0.87276775,0.9672277,0.96286607,,,,,0.029190302
0.3651578,0.33961084,0.33562723,0.35995612,0.35114875,0.52325416,0.51518416,0.75077844,0.7347584,0.94852096,0.88980126,0.957052,0.95550984,,,,,0.044819832
0.3616722,0.3378259,0.3380729,0.35801882,0.35192934,0.5234463,0.5177995,0.75126415,0.73323673,0.95016396,0.89581805,0.9581336,0.95764625,,,,,0.037682772
0.36166653,0.33796835,0.33780247,0.35665357,0.35177505,0.5221187,0.51528615,0.75415397,0.73376954,0.9547899,0.9046917,0.96388984,0.9580322,,,,,0.055116177
0.36114258,0.33751997,0.33796135,0.35653025,0.35157818,0.5217192,0.514825,0.74622047,0.7345998,0.95298725,0.9032638,0.9627376,0.95865875,,,,,0.05657196
0.3628432,0.33952415,0.3392603,0.35739243,0.35149765,0.5201322,0.5138106,0.7491971,0.7344535,0.9512899,0.9005473,0.957274,0.9579652,,,,,0.039466381
0.36214903,0.33889812,0.3380315,0.3571981,0.34940392,0.51996875,0.5119407,0.75073457,0.73303074,0.9516254,0.8941213,0.95554227,0.9499854,,,,,0.062067032
0.36430565,0.34108692,0.3397841,0.35954708,0.349926,0.52386177,0.5130166,0.7471627,0.73359084,0.94939125,0.8932812,0.9534122,0.9538867,,,,,0.041693926
0.36550373,0.34106296,0.34030464,0.35983965,0.3525044,0.5331354,0.51992255,0.7524469,0.73574775,0.9492554,0.895921,0.9539373,0.95551246,,,,,0.050930262
0.36833328,0.3439606,0.34102345,0.36050856,0.35193804,0.5345336,0.5189006,0.75464946,0.73481876,0.95032376,0.88506687,0.95551217,0.95625305,,,,,0.045288801
0.36718315,0.34310743,0.34033877,0.36119407,0.35104528,0.5311932,0.5173058,0.7469213,0.7319995,0.9480512,0.8678062,0.9733673,0.96790475,,,,,0.055367947
0.36498064,0.33954176,0.33861426,0.3586893,0.35293803,0.52615124,0.5187945,0.74448884,0.7344288,0.950775,0.9032841,0.968839,0.97596383,,,,,0.047078133
0.36630455,0.3410293,0.3382142,0.36247736,0.3513347,0.53546375,0.52265334,0.76122594,0.73908794,0.9581107,0.8982585,0.97269017,0.969294,,,,,0.045657873
0.36465296,0.34001297,0.33645752,0.35912862,0.35081428,0.5349761,0.52213436,0.75657284,0.733419,0.9460595,0.88591236,0.9729688,0.96617085,,,,,0.056959152
0.3638063,0.3372702,0.3349584,0.35871464,0.35122865,0.5367155,0.516858,0.7576745,0.7154861,0.9501566,0.87175155,0.97227263,0.97143894,,,,,0.048593044
0.36865363,0.3419803,0.34020838,0.35868326,0.35143968,0.53596157,0.515689,0.7488526,0.73030025,0.94796574,0.8791252,0.9616801,0.9560943,,,,,0.047365904
0.36052716,0.33226627,0.33269107,0.3541638,0.34925398,0.52299213,0.5151882,0.73999405,0.71975654,0.9435459,0.875817,0.94841874,0.9446657,,,,,0.052549839
0.36198914,0.3299818,0.33339283,0.34958044,0.34858164,0.51836556,0.51338524,0.7234614,0.72719604,0.92740655,0.8944113,0.9570156,0.9541423,,,,,0.047969103
0.36022568,0.32766405,0.32788187,0.34571636,0.34348044,0.5153227,0.50780797,0.7331914,0.719638,0.9342891,0.8908198,0.96961117,0.9572864,,,,,0.049172878
0.35524327,0.32314184,0.32147884,0.344963,0.3377007,0.51276845,0.5010779,0.7335484,0.7278773,0.93712384,0.8955701,0.9690967,0.94911087,,,,,0.049726963
0.34571233,0.31608453,0.31765482,0.34362343,0.34535825,0.51301455,0.5078452,0.7345727,0.7342529,,0.9056981,0.9543167,0.9360338,,,,,0.044000149
0.33943665,0.3089739,0.3147654,0.33833647,0.34020275,0.511887,0.51090443,0.7350036,0.72764844,0.9374629,0.9026703,0.9515735,0.93594337,,,,,0.031272888
0.33147356,0.30301964,0.30552584,0.3366443,0.33546162,0.5147027,0.51770425,0.7479886,0.7339678,,0.90234226,0.96258193,0.94245845,,,,,0.041311979
0.32351765,0.29063818,0.28980243,0.3185288,0.31989968,0.51573646,0.5308853,0.7489154,0.7684075,0.9498753,0.91159755,0.9724172,0.96104836,,,,,0.04812789
0.27324432,0.24219269,0.23825805,0.28018624,0.2738638,0.48702404,0.48170507,0.73536325,0.79094654,0.9584232,0.95945907,0.9819869,0.9822772,,,,,0.047466993
0.28107718,0.2422514,0.24515438,0.2690497,0.27424827,0.46940586,0.4902773,0.7280325,0.7888309,0.94729435,0.9685655,0.99192894,0.98467034,,,,,0.031452179
0.24720356,0.20759752,0.21004094,0.23274697,0.23570496,0.44229412,0.46754572,0.69237393,0.78286946,0.9181683,,0.9973292,0.996198,,,,,0.039180994
0.20857784,0.16476986,0.17132653,0.185335,0.20954853,0.42541462,0.4599751,0.66531086,0.7929235,0.91178155,,0.9984376,0.98906666,,,,,0.057384968
0.14717191,0.09513453,0.11179956,0.13203287,0.15972131,0.394823,0.4365948,0.6564869,0.7609093,0.90319514,0.9320295,1.0101619,1.00217,,,,,0.038813353
0.12358967,0.065301575,0.08212355,0.101817235,0.13092321,0.3678056,0.40488815,0.6516446,0.7364823,0.9441541,0.9292792,1.011347,0.99896866,,,,,0.063200951
,,0.26918665,0.133191,,0.33686087,0.39425087,0.6498718,0.7336986,,0.95071614,0.97626144,0.97411084,,,,,0.044614077
,,0.17824173,0.07616016,0.2146101,0.3256003,0.40050167,0.6870181,0.7720712,,0.9557898,,0.99538493,,,,,0.041837931
0.38013935,0.32372215,0.346864,,,0.33132616,0.39106157,0.68779975,0.7363807,,0.9293017,,1.0147271,,,,,0.05133605
0.37373626,0.31170347,0.33609596,,,0.28989303,0.34971577,0.7251602,0.73845863,,0.9269531,,,,,,,0.063301086
,,,,,0.21977568,0.24482955,0.82665753,0.7509774,,0.940379,,,,,,,0.046883106
,,,,,0.16654147,0.24647008,0.835345,0.8218844,,0.94347996,,,,,,,0.034188032
,,,,,0.14051867,0.20177068,0.8002957,0.8569529,,0.9568349,,,,,,,0.018656015
,,,,,0.10467095,0.1693165,,0.8658176,,0.9550669,,,,,,,0.028706074
,,,,,0.09398794,0.14524736,0.8119706,0.82183194,,,,,,,,,0.038192034
,,,0.69650596,,,,,,,,,,,,,,0.053640842
0.03172064,,-0.057705455,,,,,,,,,,,,,,,0.050966024
0.05335887,,,,,,,,,,,,,,,,,0.041604042
