nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,real_time
0.35213915,0.32406563,0.31945324,0.34245336,0.32944277,0.5126031,0.5004496,0.74154705,0.73105514,0.94201905,0.9004207,0.97159225,0.9701612,,,,,0.04867506
0.3308863,0.30456713,0.29939753,0.32641315,0.3103406,0.51023036,0.48033917,0.7467056,0.71721774,0.95080006,0.8876347,0.970374,0.9780858,,,,,0.044825077
0.32161582,0.29529035,0.28937757,0.31653798,0.30364725,0.4959044,0.47210455,0.7358373,0.72379357,0.9512935,0.898381,0.97908473,0.981713,,,,,0.034121037
0.31031036,0.2818868,0.27872118,0.30937535,0.2944857,0.48759735,0.46854565,0.73787904,0.7241263,0.9601394,0.8995894,0.97762966,0.98183084,,,,,0.040358067
0.29245165,0.2597047,0.26128387,0.29127964,0.28563774,0.4904555,0.4732479,0.7433274,0.73764443,0.9627221,0.90646183,0.978357,0.9741456,,,,,0.045293808
0.28967613,0.25816017,0.25876448,0.29066378,0.28399447,0.48958206,0.4743582,0.7431484,0.74155205,0.9726914,0.9031048,0.98934674,0.9860276,,,,,0.024769068
0.2799703,0.2486779,0.24758376,0.28376728,0.27570614,0.49959219,0.47639507,0.76262325,0.7422073,0.9903063,0.9331074,0.9969015,0.98861724,,,,,0.041372776
0.2619294,0.23064248,0.22841194,0.2647842,0.25582176,0.48885122,0.46324173,0.76799035,0.73640907,,0.9314946,0.99114376,0.98192745,,,,,0.057684898
0.22535801,0.18355635,0.18433496,0.20508109,0.20439084,0.44090217,0.3962497,0.759216,0.7215949,,0.92294186,1.0029646,0.9928451,,,,,0.038388014
0.2075307,0.15921031,0.16158618,0.18442392,0.1808086,0.42040908,0.4053349,0.7523474,0.7440684,,0.9420545,1.0024548,0.99542403,,,,,0.031673908
0.12083033,0.07056194,0.07010656,0.113136925,0.10977968,0.38984162,0.38840252,0.7322982,0.74403656,,0.9542298,0.99478406,0.9856092,,,,,0.039820671
0.064196795,0.020602278,0.012540553,0.06888633,0.046450906,0.34005988,0.33774886,0.678378,0.7212255,,0.9454888,0.97290105,0.96795774,,,,,0.05618906
0.019196298,-0.019151079,-0.025007911,0.026917432,0.017275862,0.30140913,0.29028994,0.6549635,0.67885906,0.95048726,0.92281586,0.946604,0.94765717,,,,,0.036268234
,,,,,0.26590046,0.27234682,0.65119296,0.71002156,,,0.9516523,0.9491956,,,,,0.063845873
,,,,,0.2501546,0.24154504,0.6535996,0.66735214,,0.93430233,0.96420956,0.9660792,,,,,0.047195911
,,,,,0.20321777,0.15876156,0.67970634,0.6737578,,0.9318447,0.96065605,0.96542317,,,,,0.040609121
,,,,,0.23130941,0.19189602,0.69518363,0.69615895,,0.953934,0.97752357,0.9892056,,,,,0.048187971
,,,,,0.19180234,0.17323631,0.682987,0.70078063,0.785855,0.9647893,,,,,,,0.0231812
