nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,real_time
0.32565415,0.3100723,0.3084738,0.3411176,0.33234248,0.5066522,0.5045658,0.73222625,0.7128758,,,0.9793216,0.9722771,,,,,0.046118975
0.35622162,0.33027002,0.33216837,0.3496765,0.35152748,0.51403725,0.50715214,0.7409424,0.712981,0.9478192,0.8799646,0.98450047,0.978329,,,,,0.042819738
0.36222088,0.3337538,0.33928886,0.34898412,0.3541086,0.5130433,0.5107532,0.7363746,0.7147128,0.94199574,,0.9740392,0.9794031,,,,,0.058923006
0.35751852,0.32915857,0.32937083,0.34857193,0.34767088,0.5146446,0.51128906,0.737163,0.72624874,0.9437564,0.89883125,0.98053336,0.9785377,,,,,0.046840906
0.35485458,0.3262735,0.32651126,0.35025227,0.3465976,0.51513946,0.5097135,0.7416984,0.7285396,0.94327617,,0.99052536,0.9818681,,,,,0.04893899
0.35992533,0.3319555,0.3347471,0.3509993,0.35357645,0.51744163,0.5141186,0.755071,0.72383904,0.9454776,0.89441323,0.9782115,0.980164,,,,,0.044512987
0.3578275,0.3303746,0.3326504,0.35325834,,0.52022225,0.51776326,0.7629697,0.7341033,0.9566039,0.9064861,0.98580766,0.9803347,,,,,0.032394648
0.36189663,0.33417448,0.33630902,0.3524689,0.34808868,0.5178763,0.50443524,0.74862266,0.71561176,0.9671514,0.87422985,0.98439056,0.9817983,,,,,0.048820972
0.35716623,0.3279925,0.32829583,0.34969234,0.34851944,0.51788247,0.50629437,0.74705124,0.7161236,0.952567,0.88368034,0.9797501,0.9777332,,,,,0.038458824
0.35971397,0.33157295,0.33247885,0.35145792,0.34899542,0.51432586,0.5053071,0.74806714,0.7251289,0.9566112,0.903002,0.9764633,0.98161995,,,,,0.053005695
0.36126858,0.3309358,0.33432823,0.34764916,0.35225397,0.51703113,0.511576,0.74781924,0.7088928,0.9511833,0.8854754,0.98514843,0.9803149,,,,,0.045158148
0.35857138,0.3306002,0.33100107,0.3503977,0.35027266,0.5155938,0.5114831,0.7458587,0.70668876,0.9459968,0.88453525,0.98033863,0.9857728,,,,,0.066116095
0.34115165,0.32076067,0.318176,0.3492617,0.3407439,0.51762515,0.5100534,0.7500196,0.7184255,0.9528388,0.88531613,0.9803792,0.97790676,,,,,0.042963028
0.3427079,0.32045466,0.31710455,0.3450237,0.33482563,0.5130043,0.5071136,0.75996655,0.7105645,0.9612537,0.90186715,0.97634876,0.9623082,,,,,0.043134928
0.34512466,0.32158312,0.31864282,0.34856012,0.34049198,0.51599896,0.5142122,0.75772643,0.73632663,0.9802242,,0.96817017,0.96895885,,,,,0.048430681
0.3332442,0.30794227,0.3082646,0.3423964,0.33515453,0.5171052,0.50582576,0.7607634,0.7332434,0.97411853,0.9498168,0.9768603,0.97226495,,,,,0.049917936
0.33749783,0.31399494,0.3110306,0.3428022,0.33072695,0.517647,0.50406814,0.76572925,0.73204684,,0.94390094,0.9655749,0.96691036,,,,,0.046144009
0.3439943,0.31582105,0.31320128,0.33697498,0.32879755,0.51540035,0.5039641,0.75638837,0.73173356,0.9805602,0.9413752,0.97626644,0.9732944,,,,,0.035670042
0.342487,0.31421247,0.3139044,0.3358353,0.33484977,0.51843727,0.5091434,0.7624656,0.7356616,,0.93856883,0.9850238,0.9772723,,,,,0.047719955
0.33958277,0.3110957,0.3126752,0.3355943,0.33205387,0.5193405,0.5058805,0.7600066,0.73170674,0.9870379,0.9353082,0.983895,0.9801543,,,,,0.038635969
0.33923107,0.30760807,0.30984274,0.33170992,0.33183607,0.52150846,0.50981015,0.76209515,0.7321303,0.9721364,0.928495,0.99236286,0.98637325,,,,,0.045432091
0.3351914,0.30296385,0.30680227,0.32738277,0.33315066,0.5259503,0.51507926,0.7642295,0.7337405,0.98142433,0.9277278,0.98793495,0.98263615,,,,,0.031702995
0.32218817,0.29563558,0.29775387,0.32661855,0.3270267,0.5166355,0.51829296,0.7624942,0.74924743,0.95968354,0.9466946,0.9895988,0.98839134,,,,,0.047269344
0.31816524,0.28834376,0.28867185,0.32136127,0.31991565,0.5236378,0.52126354,0.76861763,0.773313,0.9816482,0.9719877,0.99538547,0.9908717,,,,,0.038297892
0.31552207,0.28244293,0.2832929,0.30785984,0.31302273,0.5206156,0.5202782,0.78096473,0.77941346,,0.976993,1.0122687,1.010328,,,,,0.04710722
0.30752903,0.2712751,0.27364096,0.29938698,0.2952085,0.51129174,0.5003173,0.7639066,0.7473736,,0.9488108,1.013618,1.0067449,,,,,0.035135031
0.27587524,0.23569584,0.23318905,0.26035893,0.24587393,0.49269593,0.45759943,0.7630096,0.7241075,,0.93299896,1.0073992,1.0019577,,,,,0.039510012
0.23485263,0.19147184,0.18270165,0.22272104,0.19406928,0.46436945,0.4316988,0.73557293,0.7018897,,0.9251656,1.0028517,0.99335206,,,,,0.051073074
0.19867367,0.1517663,0.13868958,0.19215488,0.16368018,0.44109207,0.42674568,0.7632029,0.70504165,,0.91683525,0.9930725,0.9861329,,,,,0.045248985
0.18336041,0.13655291,0.12438732,0.18421619,0.15106297,0.4291368,0.4124153,0.7575802,0.6904445,,0.910777,0.9992038,0.98976517,,,,,0.02060008
0.17076725,0.1262224,0.11650467,0.16428243,0.14156097,0.41992676,0.41330603,0.7550038,0.6885058,,0.9014726,,,,,,,0.02469492
0.14210574,0.08816433,0.07077636,0.13382265,0.09686576,0.4184093,0.40066826,0.7569599,0.6773069,,0.8953097,,,,,,,0.04607892
0.09218311,0.034235053,0.02259922,0.08876419,0.06345166,0.40195477,0.39346778,0.75220954,0.6898606,0.8366606,0.89976776,,,,,,,0.037858009
0.061747655,0.009144968,0.005478117,0.072524175,0.045019653,0.39408508,0.39071295,0.7830253,0.69178134,0.84764946,0.9233799,,,,,,,0.051497936
0.056784946,0.002826267,0.003246837,0.057376914,0.049538612,0.39277813,0.38488218,0.78519946,0.66918224,,0.8929717,,,,,,,0.031220198
