nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,real_time
0.44334063,0.42020416,0.42229304,0.45731682,0.4548218,0.647009,0.626567,0.8767869,0.83606404,,,1.0244039,1.0160241,,,,,0.045556068
0.40308666,0.38074133,0.3827794,0.41343895,0.41023594,0.57435566,0.569994,0.81116647,0.78747433,,0.9535458,0.9829953,0.9811573,,,,,0.037452936
0.36022153,0.3294859,0.32940182,0.35015073,0.34490627,0.48901114,0.4780141,0.73326164,0.7140837,0.9335096,0.90409553,0.96045166,0.9515546,,,,,0.028557062
0.21558502,0.18944815,0.19680732,0.22484313,0.22403356,0.36839283,0.37582853,0.59891343,0.58736545,0.8310672,0.8112275,0.84410053,0.8387908,,,,,0.045193911
0.12759823,0.10324928,0.10164293,0.13715547,0.13929462,0.30791345,0.30918133,0.524533,0.5200683,0.7159057,0.6983693,0.7399077,0.74491566,,,,,0.05119729
0.0967546,0.07009538,0.07530265,0.103015155,0.11298413,0.27821317,0.27861297,0.49323735,0.47279269,0.67433095,0.6056245,0.6950118,0.69903034,0.9865675,0.9939077,,,0.041773796
0.087783016,0.057368916,0.05995226,0.085526414,0.09875403,0.26133537,0.2676809,0.4764967,0.45776346,0.65662956,0.62002915,0.67625946,0.67821693,0.9706351,0.9646207,,,0.034432173
0.104795985,0.07427486,0.08352862,0.09914795,0.113815784,0.2676769,0.27841604,0.4833516,0.46810526,0.6714219,0.6369731,0.6904466,0.6896421,0.9833686,0.9810103,,,0.044712782
0.13834201,0.11263408,0.11323854,0.14570872,0.14769904,0.32382086,0.32314315,0.57107407,0.5537455,0.80639607,0.76145947,0.75115323,0.7548934,,,,,0.040644884
0.2441135,0.21691152,0.21787532,0.23932563,0.24129793,0.41245392,0.41093338,0.651856,0.63120896,0.87516946,0.86832917,0.86537087,0.8695543,,,,,0.063359976
0.35661793,0.32761866,0.32718277,0.3489828,0.34784207,0.52069336,0.5133527,0.778095,0.7442698,,,0.9814775,0.9738357,,,,,0.047379017
0.39484915,0.36719853,0.3693106,0.38919175,0.39385456,0.5575541,0.5699264,0.8083211,0.8034299,,0.9395843,0.9971733,0.9987668,,,,,0.048287868
0.3695844,0.34259108,0.34479025,0.36181486,0.36435735,0.5356004,0.53762084,0.7788245,0.7698495,,0.93303937,0.98305345,0.98314357,,,,,0.040962934
0.32850707,0.3042518,0.3055731,0.33121267,0.32906088,0.49861282,0.5000613,0.74229497,0.73755497,0.96907234,0.9176228,0.9769819,0.97425437,,,,,0.041123152
0.3144508,0.28968155,0.28881386,0.31839833,0.31446922,0.48193815,0.4772518,0.7356314,0.7298265,0.95605206,0.9190099,0.97043884,0.96562266,,,,,0.033503056
0.30520704,0.28064027,0.279271,0.31288666,0.3035475,0.47644675,0.46847343,0.73526615,0.69961864,0.955634,0.9040004,0.9736038,0.966408,,,,,0.048042059
0.32495934,0.2987604,0.29435718,0.32367897,0.3130487,0.49052832,0.4803772,0.73921585,0.7192834,0.95063853,0.9080732,0.9660665,0.9637254,,,,,0.035693884
0.33095482,0.3029702,0.3038944,0.3264953,0.32022068,0.49977726,0.49552992,0.7442872,0.72349167,0.96090657,0.8999311,0.9802528,0.97765607,,,,,0.063639879
0.3266173,0.3017194,0.30352205,0.32848537,0.31976044,0.49761832,0.47922686,0.7431132,0.7104382,0.9561774,0.8928667,0.98191273,0.9709316,,,,,0.043036938
0.3246247,0.2983775,0.29785094,0.3269647,0.32188287,0.49785572,0.48772657,0.7413325,0.7280535,0.9455397,0.9148358,0.9849742,0.9728218,,,,,0.048012733
0.31619358,0.2914327,0.29107592,0.32123646,0.32111973,0.4901085,0.4874581,0.7355367,0.73039603,0.9424678,0.9251246,0.97580296,0.97968453,,,,,0.045995951
0.31576273,0.29044384,0.28923497,0.32218593,0.3204326,0.4969855,0.4892735,0.74360436,0.73966765,0.9505969,0.9375902,0.9790145,0.97366035,,,,,0.03360486
0.3125816,0.28751624,0.28602156,0.31994164,0.32015568,0.5006964,0.501441,0.74509877,0.7345492,0.9653142,0.93281215,0.9865326,0.9778283,,,,,0.04746604
0.31743935,0.29079947,0.29071012,0.3218516,0.31675583,0.5014786,0.49369785,0.74608654,0.7367456,,0.93221104,0.98533565,0.98102105,,,,,0.047196865
0.322967,0.29649073,0.29988417,0.32379913,0.32293543,0.49765736,0.48329815,0.74545646,0.731887,,0.93158954,0.9826265,0.976163,,,,,0.039196968
0.32033688,0.29461098,0.2947714,0.323762,0.32237107,0.49849647,0.5021996,0.73509324,0.73797524,0.9495242,0.93765885,0.97958225,0.9891013,,,,,0.027851105
0.3260263,0.29714912,0.30113405,0.32257164,0.32379845,0.49555266,0.48453957,0.7406218,0.7386891,0.9576251,0.9307935,0.9882308,0.9859424,,,,,0.045989275
0.31575263,0.2865892,0.28465116,0.3196692,0.31939623,0.48520395,0.48308918,0.74108094,0.7309358,0.95746696,0.9261284,0.97520775,0.96845955,,,,,0.041506052
0.2909386,0.26283428,0.26181826,0.3069326,0.3015446,0.47909546,0.48853356,0.7201392,0.7350604,0.9438621,0.9276498,0.9691857,0.9639709,,,,,0.055556774
