nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
0.301476,0.28196305,0.28578454,0.29609352,0.29580003,0.40366793,0.39449722,0.54814696,0.544311,,0.6680372,0.67204773,0.6750185,,,,
0.29046133,0.272183,0.2720654,0.2894083,0.28798637,0.40018183,0.3891977,0.5487788,0.5433718,0.6782729,0.6591705,0.67257756,0.6706659,,,,
0.28383607,0.26328415,0.26538852,0.2807289,0.27808505,0.39577815,0.38242838,0.5512852,0.546752,,,0.6896552,0.68669176,,,,
0.2736407,0.25345606,0.25282893,0.26925015,0.2673272,0.38313454,0.369344,0.54143566,0.53914213,0.67005014,,0.66031605,0.65911686,,,,
0.26616144,0.24328294,0.24683695,0.260482,0.2592557,0.37312406,0.3583328,0.5387085,0.53930205,,0.69204867,0.6563782,0.65785813,,,,
0.2597678,0.23589674,0.2405933,0.2534095,0.25144184,0.3685251,0.3501421,0.5419747,0.5455996,0.6750693,0.72414494,0.648511,0.65195537,,,,
0.25729528,0.23702972,0.24039768,0.26116365,0.25413445,0.37381825,0.3510102,0.53635466,0.54532707,,0.73423326,0.629578,0.630207,,,,
0.24693201,,,,0.2494924,0.3743047,0.34937721,0.5507963,0.5446634,,0.7237042,0.6477399,0.64765495,,,,
,,,0.24614947,0.24246323,0.35445666,0.3326018,0.53595555,0.5389587,,0.72870445,0.6403961,0.642611,,,,
,,,,,0.3269006,0.31869242,0.52862644,0.5331357,,0.7202203,0.59415364,0.5961574,,,,
,,,,,0.30934775,0.28643253,0.51641583,0.52914,,0.6977889,0.52627623,0.53734016,,,,
,,,,,,0.2838083,0.53114927,0.543345,,0.7251538,,0.5817115,,,,
,,,,,0.29168758,0.26736635,0.52393514,0.5293765,,,0.62284654,0.637949,,,,
,,,,,0.30568156,0.26412252,0.52497625,0.53237104,,0.73071945,0.63848495,0.6413115,,,,
,,,,,0.3357619,0.29714978,0.52477527,0.5299332,0.6684775,0.7242278,0.65163016,0.6586627,0.711144,,,
,,,,,0.32980514,0.29850504,0.51993,0.5356262,,0.7434367,0.6686868,0.6807882,0.69901556,,,
,,,,,0.3148702,0.2873015,0.51941794,0.5298852,0.64236236,0.73226714,0.6714488,0.6766658,,,,
,,,,,0.3120067,0.28075862,0.5207195,0.5270153,0.6403364,0.73545015,0.69554394,0.69341177,,,,
,,,,,0.30951256,0.28062674,0.5266572,0.528023,0.63972676,0.7428388,0.7020108,0.7024033,,,,
,,,,,0.30702347,0.27654025,0.523548,0.5344682,,0.76334447,0.70191514,0.71401495,,,,
,,,,,0.30876043,0.26051533,0.5281436,0.5310271,,0.75289077,0.71148366,0.7087278,,,,
,,,,,0.29859594,0.25999773,0.5306225,0.526999,0.60607094,0.75334716,0.7162912,0.7100372,,,,
,,,,,0.2860675,0.24701774,0.5305517,0.52122235,0.60023355,0.7611867,0.7186346,0.7087743,,,,
,,,,,0.28691652,0.24925928,0.52619195,0.50497234,0.61940706,0.75339866,0.7142634,0.6934763,,,,
,,,,,0.26644385,0.24526265,0.5218055,0.51720923,0.64346796,,0.7148912,0.69544756,,,,
,,,,,0.25672603,0.23145828,0.52116096,0.5084057,0.68068576,,,,,,,
,,,,,0.23992066,0.23909622,0.5293339,0.51474506,,0.757435,,0.6862091,,,,
,,,,,0.23557192,,0.5409024,0.5222802,,,,,,,,
,,,,,,,,0.5581604,,,,,,,,
,,,,,0.41066968,,0.7614757,,,,,,,,,
0.26262078,,0.22085816,,,0.45993716,,,,,,,,,,,
0.26015666,,,0.23636857,,0.46771467,0.50968957,,,,,,,,,,
0.2550974,0.19093892,,,0.24986593,0.4508066,,,,,,,,,,,
