nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
0.34661612,0.3280657,0.32798445,0.3327474,0.33545917,0.4393382,0.44005427,0.59398335,0.5907837,0.7409994,0.7112653,0.7056257,0.70218724,,,,
0.335975,0.31678435,0.31774062,0.3266644,0.3284736,0.43691176,0.43792504,0.5921259,0.59029424,0.75093853,0.72490567,0.7152342,0.71367717,,,,
0.32560408,0.30588686,0.3062356,0.31791312,0.31936,0.42552805,0.43275207,0.5918278,0.58430195,0.75123084,0.719903,0.7253012,0.72127575,,,,
0.3201976,0.29898095,0.29940733,0.3117232,0.31172803,0.4199209,0.42629752,0.58972657,0.5844823,0.749882,0.7198851,0.7295293,0.72410905,,,,
0.31741986,0.2964347,0.2965395,0.31145722,0.3108383,0.42001137,0.4245431,0.59129274,0.5857477,0.7510714,0.72247213,0.7371893,0.7319567,,,,
0.3163914,0.29402506,0.29420492,0.30504185,0.30550694,0.4182076,0.42382476,0.59174,0.58776855,0.7529938,0.7184969,0.7188126,0.71616286,,,,
0.30554488,0.2841036,0.28570104,0.30143923,0.29995713,0.41240212,0.41959128,0.5929787,0.5846952,0.7591982,0.71237123,0.7023851,0.695501,,,,
0.3000086,0.2784149,0.27705324,0.29659045,0.29301098,0.410562,0.41882294,0.59597933,0.59158474,0.761322,0.7455794,0.71138024,0.7025126,,,,
0.29755002,0.27575654,0.27322173,0.2928779,0.28682405,0.40558764,0.41523242,0.59158754,0.5881063,0.7542238,0.73770785,0.7155232,0.7103021,,,,
0.28375006,0.25886503,0.2578269,0.27697653,0.26887864,0.40080607,0.40284562,0.59071255,0.5944457,0.7540467,0.7461657,0.72206795,0.71030754,,,,
0.26331902,,0.234943,0.25384083,0.24101989,0.38234016,0.38342625,0.57882476,0.5864945,0.7553579,0.75048107,0.72472966,0.7081971,,,,
0.24071614,,,,,0.35967678,0.3607461,0.5699264,0.57431203,0.7564757,0.7376888,0.73224944,0.71517825,,,,
,,,,,0.34968936,0.34518033,0.56680864,0.5648297,0.764323,0.7342324,0.7276399,0.71634257,,,,
,,,,,0.33737224,0.32811671,0.5746641,0.56519306,,0.7401495,0.7289337,0.72008705,,,,
,,,,,0.3174234,0.3050772,0.57174313,0.5582011,,0.7412166,0.72649574,0.71703136,,,,
,,,,,0.30580997,0.29363388,0.5712718,0.5520713,,,0.7302047,0.7217853,,,,
,,,,,0.29939142,0.2919817,0.57156533,0.5647013,,,0.7448782,0.7353565,,,,
,,,,,0.29418865,0.2762733,0.5812298,0.5662489,,,0.7491782,0.73676634,,,,
,,,,,0.28314376,0.27439085,0.58714336,0.5685027,,,0.752532,0.7457913,,,,
,,,,,0.2755422,0.27426296,0.60089195,0.5762799,,,0.7580346,0.74990934,,,,
